x,t=1.00e-01s,t=2.10e-01s,t=3.31e-01s,t=4.64e-01s,t=6.11e-01s,t=7.72e-01s,t=9.49e-01s,t=1.14e+00s,t=1.36e+00s,t=1.59e+00s,t=1.85e+00s,t=2.14e+00s,t=2.45e+00s,t=2.80e+00s,t=3.18e+00s,t=3.59e+00s,t=4.05e+00s,t=4.56e+00s,t=5.12e+00s,t=5.73e+00s,t=6.40e+00s,t=7.14e+00s,t=7.95e+00s,t=8.85e+00s,t=9.83e+00s,t=1.09e+01s,t=1.21e+01s,t=1.34e+01s,t=1.49e+01s,t=1.64e+01s,t=1.82e+01s,t=2.01e+01s,t=2.22e+01s,t=2.45e+01s,t=2.71e+01s,t=2.99e+01s,t=3.30e+01s,t=3.64e+01s,t=4.01e+01s,t=4.43e+01s,t=4.88e+01s,t=5.38e+01s,t=5.92e+01s,t=6.53e+01s,t=7.19e+01s,t=7.92e+01s,t=8.72e+01s,t=9.60e+01s,t=1.06e+02s,t=1.16e+02s,t=1.28e+02s,t=1.41e+02s,t=1.55e+02s,t=1.71e+02s,t=1.88e+02s,t=2.07e+02s,t=2.28e+02s,t=2.51e+02s,t=2.76e+02s,t=3.03e+02s,t=3.34e+02s,t=3.67e+02s,t=4.04e+02s,t=4.45e+02s,t=4.89e+02s,t=5.38e+02s,t=5.92e+02s,t=6.52e+02s,t=7.17e+02s,t=7.89e+02s,t=8.68e+02s,t=9.55e+02s,t=1.00e+03s
4.608181818181818126e-04,1.258709533863595200e+17,1.380947457815223552e+18,7.724146834973964288e+18,2.949373615980718080e+19,8.681799683873321779e+19,2.108316399765452554e+20,4.411816330129714708e+20,8.200424879553726382e+20,1.384440222406659801e+21,2.159224436837804671e+21,3.152503696488975041e+21,4.354305662340771086e+21,5.738218075116951044e+21,7.265136209356795150e+21,8.888040595816006550e+21,1.055684697667162604e+22,1.222265310963262135e+22,1.384102240814633687e+22,1.537420988372828868e+22,1.679241566016009719e+22,1.807424313195061943e+22,1.920655962832788206e+22,2.018393261217794753e+22,2.100777023678889276e+22,2.168525329794309974e+22,2.222811997229176744e+22,2.265135921974457087e+22,2.297187847835357073e+22,2.320722580967603254e+22,2.337445445944073834e+22,2.348921073436559671e+22,2.356510207633422864e+22,2.361336553803553859e+22,2.364281628861549196e+22,2.366002123575442538e+22,2.366962204882907221e+22,2.367472798067723338e+22,2.367731006043203201e+22,2.367854889258835562e+22,2.367911153650992205e+22,2.367935290308664964e+22,2.367945049295610393e+22,2.367948760369763398e+22,2.367950084923852639e+22,2.367950527767483777e+22,2.367950666190174762e+22,2.367950706567540638e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22,2.367950717539238858e+22
4.551414141414141402e-04,1.493791001881119360e+17,1.614571232120145920e+18,8.907436124357953536e+18,3.358760493244451635e+19,9.775542140735430656e+19,2.350082963859180749e+20,4.874210926658286387e+20,8.990087535525222154e+20,1.507690751688519975e+21,2.338178059097549570e+21,3.397544257325993296e+21,4.674130946798493106e+21,6.139446407010374910e+21,7.752130287183904899e+21,9.462894669731626746e+21,1.121949103826534819e+22,1.297104056187863905e+22,1.467137775576659106e+22,1.628131868171709920e+22,1.776994152461384863e+22,1.911505768742088658e+22,2.030307184772789987e+22,2.132840448768746298e+22,2.219260625510409752e+22,2.290325200742546774e+22,2.347267739485029479e+22,2.391661635272683028e+22,2.425280881113421159e+22,2.449966342814682212e+22,2.467506831915559472e+22,2.479543519237104258e+22,2.487503692812576096e+22,2.492566001990848060e+22,2.495655063217916556e+22,2.497459673676496293e+22,2.498466693761163120e+22,2.499002250056036044e+22,2.499273081924330140e+22,2.499403021840530224e+22,2.499462037021566960e+22,2.499487353730189020e+22,2.499497589837947470e+22,2.499501482348016514e+22,2.499502871660090465e+22,2.499503336154527590e+22,2.499503481344757858e+22,2.499503523696188850e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22,2.499503535204296609e+22
4.664949494949494849e-04,1.060354047598298720e+17,1.180583633983054336e+18,6.693552542760812544e+18,2.587595533293488128e+19,7.701962835632627712e+19,1.888941622079234703e+20,3.987218702282456433e+20,7.467259712353882604e+20,1.268839337747274007e+21,1.989815567294310384e+21,2.918585587767840866e+21,4.046713049255072760e+21,5.349794383174409650e+21,6.790984754130864570e+21,8.325594958053879316e+21,9.905801944224868860e+21,1.148479099200099005e+22,1.301996288818391128e+22,1.447510692929220903e+22,1.582162195362170379e+22,1.703896015582243953e+22,1.811448955538786537e+22,1.904294644860135984e+22,1.982560525209071046e+22,2.046925142738727862e+22,2.098501715388453513e+22,2.138713305369711686e+22,2.169165791969892159e+22,2.191526197759648675e+22,2.207414664894728058e+22,2.218317720203805537e+22,2.225528201015117165e+22,2.230113741839529096e+22,2.232911875847489585e+22,2.234546528581210394e+22,2.235458707823771674e+22,2.235943825599482141e+22,2.236189150611385614e+22,2.236306852829265396e+22,2.236360309980128084e+22,2.236383242369537514e+22,2.236392514444068913e+22,2.236396040358832216e+22,2.236397298825956426e+22,2.236397719574460498e+22,2.236397851090724114e+22,2.236397889453510833e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22,2.236397899877789886e+22
4.608181818181818126e-04,1.258709533863594400e+17,1.380947457815223040e+18,7.724146834973964288e+18,2.949373615980716442e+19,8.681799683873323418e+19,2.108316399765451899e+20,4.411816330129715364e+20,8.200424879553726382e+20,1.384440222406659801e+21,2.159224436837803622e+21,3.152503696488974516e+21,4.354305662340768465e+21,5.738218075116949996e+21,7.265136209356794102e+21,8.888040595816008647e+21,1.055684697667162813e+22,1.222265310963262135e+22,1.384102240814633268e+22,1.537420988372828868e+22,1.679241566016009090e+22,1.807424313195061733e+22,1.920655962832787787e+22,2.018393261217794333e+22,2.100777023678889276e+22,2.168525329794309554e+22,2.222811997229175905e+22,2.265135921974457087e+22,2.297187847835357073e+22,2.320722580967602835e+22,2.337445445944074253e+22,2.348921073436560091e+22,2.356510207633422864e+22,2.361336553803553020e+22,2.364281628861548357e+22,2.366002123575441280e+22,2.366962204882906382e+22,2.367472798067722079e+22,2.367731006043202781e+22,2.367854889258835562e+22,2.367911153650991786e+22,2.367935290308664544e+22,2.367945049295609135e+22,2.367948760369762560e+22,2.367950084923852220e+22,2.367950527767484616e+22,2.367950666190174762e+22,2.367950706567539379e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22,2.367950717539237600e+22
4.721717171717171573e-04,8.929370283544294400e+16,1.008695923583643008e+18,5.795669472436935680e+18,2.267768892713538355e+19,6.823752258713755648e+19,1.689767145150625219e+20,3.597051183284381286e+20,6.785991249682296996e+20,1.160315073814518956e+21,1.829288662876225798e+21,2.695067655659716084e+21,3.750603272321259536e+21,4.973427496787720012e+21,6.328954921942940385e+21,7.774882703395307651e+21,9.265740150213976261e+21,1.075690567032779047e+22,1.220772132154075670e+22,1.358360230316972022e+22,1.485722009451047472e+22,1.600893046415578209e+22,1.702663885024973449e+22,1.790527154243656221e+22,1.864597779179323261e+22,1.925514666370578933e+22,1.974329632301399409e+22,2.012388640030700706e+22,2.041211171637764397e+22,2.062374829109229597e+22,2.077412961715756414e+22,2.087732506922255280e+22,2.094557100244645970e+22,2.098897234991558479e+22,2.101545620499498795e+22,2.103092791146134792e+22,2.103956153098176351e+22,2.104415308726259627e+22,2.104647504629836913e+22,2.104758907754426820e+22,2.104809504028210338e+22,2.104831209140332056e+22,2.104839984999388781e+22,2.104843322217064091e+22,2.104844513334551118e+22,2.104844911565773105e+22,2.104845036043654870e+22,2.104845072353372982e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22,2.104845082219772694e+22
4.664949494949494849e-04,1.060354047598298240e+17,1.180583633983053824e+18,6.693552542760812544e+18,2.587595533293486490e+19,7.701962835632629350e+19,1.888941622079233720e+20,3.987218702282454467e+20,7.467259712353881293e+20,1.268839337747274007e+21,1.989815567294308549e+21,2.918585587767839818e+21,4.046713049255071711e+21,5.349794383174408602e+21,6.790984754130864570e+21,8.325594958053876171e+21,9.905801944224873054e+21,1.148479099200098796e+22,1.301996288818391128e+22,1.447510692929220903e+22,1.582162195362170169e+22,1.703896015582244163e+22,1.811448955538786327e+22,1.904294644860135984e+22,1.982560525209071046e+22,2.046925142738727862e+22,2.098501715388453093e+22,2.138713305369711267e+22,2.169165791969891320e+22,2.191526197759646577e+22,2.207414664894728897e+22,2.218317720203805537e+22,2.225528201015116746e+22,2.230113741839528677e+22,2.232911875847488327e+22,2.234546528581209555e+22,2.235458707823770835e+22,2.235943825599480883e+22,2.236189150611385614e+22,2.236306852829264976e+22,2.236360309980127245e+22,2.236383242369537094e+22,2.236392514444068074e+22,2.236396040358830539e+22,2.236397298825955587e+22,2.236397719574460498e+22,2.236397851090723275e+22,2.236397889453509994e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22,2.236397899877789047e+22
4.778484848484848839e-04,7.515736681374923200e+16,8.611730575123421440e+17,5.013022514884861952e+18,1.984863381918196122e+19,6.036073942778790707e+19,1.508782643238568591e+20,3.238180285714321900e+20,6.152279030100092518e+20,1.058319965596647817e+21,1.677003160557520945e+21,2.481244610879188632e+21,3.465237504450161017e+21,4.608374883044427825e+21,5.878326251718558351e+21,7.235225805770101621e+21,8.636040587030561817e+21,1.003844224489917042e+22,1.140381317642076344e+22,1.269928212096474101e+22,1.389886404487901977e+22,1.498387084855058052e+22,1.594278067804758763e+22,1.677073020042684976e+22,1.746875183807594496e+22,1.804283738724777538e+22,1.850288348280678620e+22,1.886156682490840665e+22,1.913320377384080454e+22,1.933266065798252934e+22,1.947438780189266412e+22,1.957164462777355469e+22,1.963596321667418581e+22,1.967686695826426010e+22,1.970182675632030011e+22,1.971640811858796583e+22,1.972454490275051890e+22,1.972887223065880455e+22,1.973106056889362704e+22,1.973211049145272159e+22,1.973258733776621116e+22,1.973279189833810025e+22,1.973287460672208739e+22,1.973290605844426549e+22,1.973291728417177836e+22,1.973292103731556594e+22,1.973292221046161041e+22,1.973292255266378822e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22,1.973292264565001893e+22
4.721717171717171573e-04,8.929370283544289600e+16,1.008695923583643264e+18,5.795669472436932608e+18,2.267768892713537946e+19,6.823752258713754829e+19,1.689767145150623580e+20,3.597051183284378665e+20,6.785991249682294374e+20,1.160315073814518694e+21,1.829288662876225798e+21,2.695067655659714511e+21,3.750603272321259012e+21,4.973427496787715817e+21,6.328954921942940385e+21,7.774882703395306602e+21,9.265740150213973115e+21,1.075690567032778418e+22,1.220772132154075460e+22,1.358360230316972022e+22,1.485722009451047263e+22,1.600893046415577160e+22,1.702663885024973239e+22,1.790527154243656011e+22,1.864597779179323051e+22,1.925514666370578514e+22,1.974329632301399409e+22,2.012388640030699448e+22,2.041211171637763978e+22,2.062374829109229178e+22,2.077412961715756833e+22,2.087732506922254860e+22,2.094557100244645550e+22,2.098897234991558479e+22,2.101545620499497956e+22,2.103092791146134792e+22,2.103956153098175932e+22,2.104415308726258369e+22,2.104647504629836074e+22,2.104758907754426401e+22,2.104809504028209080e+22,2.104831209140331636e+22,2.104839984999388781e+22,2.104843322217063671e+22,2.104844513334551118e+22,2.104844911565772685e+22,2.104845036043654450e+22,2.104845072353372563e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22,2.104845082219773113e+22
4.835252525252525563e-04,6.321393392648625600e+16,7.344803456247023360e+17,4.330323633701455872e+18,1.734403969149727539e+19,5.328898787303953203e+19,1.344142694852195942e+20,2.907687479789369426e+20,5.562024931883277353e+20,9.623305712274120376e+20,1.532339576248202428e+21,2.276427426551347020e+21,3.189887586017847280e+21,4.253899276702134567e+21,5.438379006821359682e+21,6.705943590729465987e+21,8.016077426590713119e+21,9.328839872711042793e+21,1.060774766779811706e+22,1.182172649804472621e+22,1.294620236139595196e+22,1.396349345822684060e+22,1.486268436886732354e+22,1.563914166584048458e+22,1.629378899963434290e+22,1.683222019215052715e+22,1.726370333014577119e+22,1.760012096497062301e+22,1.785489735796761244e+22,1.804197455888365335e+22,1.817490536492347005e+22,1.826612599730573043e+22,1.832645271272848726e+22,1.836481780923464103e+22,1.838822850738033105e+22,1.840190489543759102e+22,1.840953668028460119e+22,1.841359543803522843e+22,1.841564795981869665e+22,1.841663272025996866e+22,1.841707997170933485e+22,1.841727183648775891e+22,1.841734941168037475e+22,1.841737891139115444e+22,1.841738944040807904e+22,1.841739296061772739e+22,1.841739406095394485e+22,1.841739438191778621e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22,1.841739446913293563e+22
4.778484848484848839e-04,7.515736681374921600e+16,8.611730575123422720e+17,5.013022514884856832e+18,1.984863381918196122e+19,6.036073942778791526e+19,1.508782643238567936e+20,3.238180285714321900e+20,6.152279030100091208e+20,1.058319965596647162e+21,1.677003160557521469e+21,2.481244610879188632e+21,3.465237504450161017e+21,4.608374883044426777e+21,5.878326251718559400e+21,7.235225805770100572e+21,8.636040587030562865e+21,1.003844224489916413e+22,1.140381317642076344e+22,1.269928212096473471e+22,1.389886404487901977e+22,1.498387084855057423e+22,1.594278067804759183e+22,1.677073020042684976e+22,1.746875183807594286e+22,1.804283738724777329e+22,1.850288348280677361e+22,1.886156682490840246e+22,1.913320377384081293e+22,1.933266065798253773e+22,1.947438780189265992e+22,1.957164462777356308e+22,1.963596321667418161e+22,1.967686695826425171e+22,1.970182675632029591e+22,1.971640811858794906e+22,1.972454490275051890e+22,1.972887223065880874e+22,1.973106056889362285e+22,1.973211049145272159e+22,1.973258733776620696e+22,1.973279189833811283e+22,1.973287460672209578e+22,1.973290605844426549e+22,1.973291728417177416e+22,1.973292103731555756e+22,1.973292221046161460e+22,1.973292255266380081e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22,1.973292264565002732e+22
4.892020202020201745e-04,5.311492480929252800e+16,6.255769494660455680e+17,3.734189020591128064e+18,1.512406498765799834e+19,4.693152300614456115e+19,1.194151580364691866e+20,2.602851598340584571e+20,5.011355596906516972e+20,8.718459332931435889e+20,1.394698322841390809e+21,2.079942560452140859e+21,2.923835627254817227e+21,3.909268596428536545e+21,5.008394322806802743e+21,6.186353034314350854e+21,7.405220401670621495e+21,8.627532178149910512e+21,9.819028159869663314e+21,1.095050991978501741e+22,1.199887852024630136e+22,1.294750607445740592e+22,1.378611564207383616e+22,1.451032229648286928e+22,1.512094864903692825e+22,1.562318998945713357e+22,1.602567933097113603e+22,1.633949458354298002e+22,1.657715513188813478e+22,1.675166507179935216e+22,1.687566620785813278e+22,1.696075913510608542e+22,1.701703345290318184e+22,1.705282141219116076e+22,1.707465952180104593e+22,1.708741721363088146e+22,1.709453634189068023e+22,1.709832245716606937e+22,1.710023710311805721e+22,1.710115571339035987e+22,1.710157292122958253e+22,1.710175189770858555e+22,1.710182426187541355e+22,1.710185177997649117e+22,1.710186160171861305e+22,1.710186488546216378e+22,1.710186591188455470e+22,1.710186621128800417e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22,1.710186629264458331e+22
4.835252525252525563e-04,6.321393392648624800e+16,7.344803456247024640e+17,4.330323633701453824e+18,1.734403969149726925e+19,5.328898787303955661e+19,1.344142694852195779e+20,2.907687479789368771e+20,5.562024931883274732e+20,9.623305712274117755e+20,1.532339576248202166e+21,2.276427426551346758e+21,3.189887586017847804e+21,4.253899276702134567e+21,5.438379006821358633e+21,6.705943590729465987e+21,8.016077426590711022e+21,9.328839872711041745e+21,1.060774766779811706e+22,1.182172649804471783e+22,1.294620236139595196e+22,1.396349345822683641e+22,1.486268436886732564e+22,1.563914166584048458e+22,1.629378899963432822e+22,1.683222019215052505e+22,1.726370333014576910e+22,1.760012096497062301e+22,1.785489735796761454e+22,1.804197455888365335e+22,1.817490536492347005e+22,1.826612599730573043e+22,1.832645271272848517e+22,1.836481780923464312e+22,1.838822850738033525e+22,1.840190489543758683e+22,1.840953668028459070e+22,1.841359543803523262e+22,1.841564795981869246e+22,1.841663272025997076e+22,1.841707997170933485e+22,1.841727183648776310e+22,1.841734941168038104e+22,1.841737891139115654e+22,1.841738944040806855e+22,1.841739296061772949e+22,1.841739406095394485e+22,1.841739438191778411e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22,1.841739446913293772e+22
4.948787878787878469e-04,4.456567574939270400e+16,5.318445439644511360e+17,3.212890185636897792e+18,1.315319852831642419e+19,4.120613504472387584e+19,1.057249057724233646e+20,2.321132022419826278e+20,4.496605261880322949e+20,7.863860401575311442e+20,1.263498496332190712e+21,1.891131127821150716e+21,2.666373557557793915e+21,3.573755813996377145e+21,4.587654318926165705e+21,5.675769037305007833e+21,6.802835172728880759e+21,7.933947656771950608e+21,9.037152566684402319e+21,1.008520161296894027e+22,1.105653124464205051e+22,1.193561238807656582e+22,1.271283683360926964e+22,1.338408574529572543e+22,1.395008806218792278e+22,1.441564011186414944e+22,1.478873379679290104e+22,1.507963262356836844e+22,1.529993919340772904e+22,1.546170689711341620e+22,1.557665398829042421e+22,1.565553384620920773e+22,1.570769930794930536e+22,1.574087422357160539e+22,1.576111783384751853e+22,1.577294402919525568e+22,1.577954335796504822e+22,1.578305303200097370e+22,1.578482788107790005e+22,1.578567941950133817e+22,1.578606616512837976e+22,1.578623207373339938e+22,1.578629915426843892e+22,1.578632466314976192e+22,1.578633376776251979e+22,1.578633681174525903e+22,1.578633776322395190e+22,1.578633804076661762e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22,1.578633811618298855e+22
4.892020202020201745e-04,5.311492480929252000e+16,6.255769494660454400e+17,3.734189020591128064e+18,1.512406498765799014e+19,4.693152300614458573e+19,1.194151580364691866e+20,2.602851598340583916e+20,5.011355596906513039e+20,8.718459332931430646e+20,1.394698322841390285e+21,2.079942560452140597e+21,2.923835627254815130e+21,3.909268596428533924e+21,5.008394322806802743e+21,6.186353034314350854e+21,7.405220401670619398e+21,8.627532178149908414e+21,9.819028159869661217e+21,1.095050991978501531e+22,1.199887852024630136e+22,1.294750607445739753e+22,1.378611564207383196e+22,1.451032229648286928e+22,1.512094864903691987e+22,1.562318998945713567e+22,1.602567933097113603e+22,1.633949458354298002e+22,1.657715513188813059e+22,1.675166507179935216e+22,1.687566620785813068e+22,1.696075913510608542e+22,1.701703345290318394e+22,1.705282141219116496e+22,1.707465952180103964e+22,1.708741721363088146e+22,1.709453634189066764e+22,1.709832245716607356e+22,1.710023710311805092e+22,1.710115571339035777e+22,1.710157292122957414e+22,1.710175189770858136e+22,1.710182426187541355e+22,1.710185177997649327e+22,1.710186160171861305e+22,1.710186488546216378e+22,1.710186591188454002e+22,1.710186621128800207e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22,1.710186629264457492e+22
